Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,1-7467,15,14,1-7467,64,13,0,11,21.395398497581482,0.33430310152471066
278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,1-10762,10,18,1-10762,6,2,0,0,2.0,0.3333333333333333
138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,1-5515,2,21,1-5515,29,2,0,10,9.632180452346802,0.33214415352920007
292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,1-9997,15,14,1-9997,16,3,0,3,5.2896541357040405,0.33060338348150253
431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,1-7614,15,14,1-7614,72,23,0,1,23.76321804523468,0.3300446950727039
313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,1-7521,8,2,1-7521,10,1,0,3,3.2896541357040405,0.32896541357040404
261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,1-1942,3,4,1-1942,34,2,0,12,11.158616542816162,0.32819460420047536
128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,1-19286,5,13,1-19286,40,7,0,8,13.105744361877441,0.327643609046936
240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,MLG33,15,14,MLG33,20,5,0,2,6.52643609046936,0.32632180452346804
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1-8938,15,14,1-8938,30,9,0,1,9.76321804523468,0.32544060150782267
143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,1-8928,12,11,1-8928,39,5,0,10,12.632180452346802,0.32390206288068724
154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,1-18994,8,2,1-18994,28,6,0,4,9.05287218093872,0.3233168636049543
321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,1-5172,13,10,1-5172,120,9,0,39,38.76550376415253,0.32304586470127106
241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,1-19448,17,9,1-19448,45,13,0,2,14.52643609046936,0.3228096908993191
104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,1-8267,19,8,1-8267,133,10,0,43,42.81837594509125,0.32194267627888157
131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,1-9283,7,22,1-9283,235,13,0,82,75.58387970924377,0.32163353067763306
311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,1-20578,4,6,1-20578,19,0,0,8,6.105744361877441,0.3213549664146022
407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,1-8421,13,10,1-8421,109,9,0,34,34.949413537979126,0.3206368214493498
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,1-18735,18,15,1-18735,27,1,0,10,8.632180452346802,0.3197103871239556
385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,1-6974,16,20,1-6974,207,24,0,55,65.97699248790741,0.31872943230873146
379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,1-4640,3,4,1-4640,87,1,0,35,27.712631583213806,0.3185359952093541
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1-5549,11,17,1-5549,35,5,0,8,11.105744361877441,0.3173069817679269
315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,1-1769,12,11,1-1769,89,16,0,16,28.211488723754883,0.3169830193680324
482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,1-4390,3,4,1-4390,45,2,0,16,14.211488723754883,0.31581086052788626
189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,1-9156,16,20,1-9156,268,33,0,67,84.13560903072357,0.313938839666879
382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,1-18558,5,13,1-18558,307,37,0,76,95.0045714378357,0.30946114474865044
316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,1-7441,11,17,1-7441,111,16,0,24,34.317233085632324,0.3091642620327236
406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,1-17907,19,8,1-17907,119,10,0,35,36.712631583213806,0.308509509102637
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,MLG40,7,22,MLG40,51,5,0,14,15.685052633285522,0.30755005163304944
327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,5,13,P-16616,28,4,0,6,8.579308271408081,0.3064038668360029
497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,1-8493,21,12,1-8493,38,4,0,10,11.632180452346802,0.3061100119038632
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,1-3564,6,3,1-3564,41,11,0,2,12.52643609046936,0.3055228314748624
277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,1-4051,4,6,1-4051,5,0,0,2,1.5264360904693604,0.30528721809387205
455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,1-17790,4,6,1-17790,5,0,0,2,1.5264360904693604,0.30528721809387205
518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,1-1850,11,17,1-1850,30,3,0,8,9.105744361877441,0.30352481206258136
445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,1-6538,16,20,1-6538,44,8,0,7,13.342526316642761,0.3032392344691537
387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,1-10539,15,14,1-10539,63,16,0,4,19.05287218093872,0.30242654255458284
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1-8181,11,17,1-8181,30,6,0,4,9.05287218093872,0.3017624060312907
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1-6098,18,15,1-6098,1327,162,0,308,397.0711579322815,0.2992246857063161
108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,1-9731,8,2,1-9731,11,1,0,3,3.2896541357040405,0.2990594668821855
351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,1-19229,15,14,1-19229,38,6,0,7,11.342526316642761,0.2984875346484937
340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,1-3362,19,8,1-3362,117,12,0,30,34.896541357040405,0.2982610372396616
324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,1-6734,17,9,1-6734,44,7,0,8,13.105744361877441,0.2978578264063055
368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,1-5197,4,6,1-5197,72,0,0,28,21.370105266571045,0.2968070175912645
326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,1-8826,19,8,1-8826,123,9,0,36,36.475849628448486,0.29655162299551613
422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,1-6878,10,18,1-6878,167,18,0,41,49.29193985462189,0.29516131649474187
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,1-7509,2,21,1-7509,40,11,0,1,11.76321804523468,0.294080451130867
246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,MLG56,8,2,MLG56,511,99,0,67,150.13560903072357,0.2938074540718661
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,1-2714,8,2,1-2714,61,11,0,9,17.86896240711212,0.2929338099526577
288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,1-8590,17,9,1-8590,24,7,0,0,7.0,0.2916666666666667
225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,1-9650,15,14,1-9650,25,5,0,3,7.2896541357040405,0.2915861654281616
209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,1-9938,4,6,1-9938,55,0,0,21,16.027578949928284,0.29141052636233244
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,1-7991,5,13,1-7991,46,5,0,11,13.395398497581482,0.2912043151648148
289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,1-1592,12,11,1-1592,32,7,0,3,9.28965413570404,0.29030169174075127
242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,1-20791,13,10,1-20791,13,3,0,1,3.76321804523468,0.2894783111718985
415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,1-1957,16,20,1-1957,47,9,0,6,13.579308271408081,0.28892145258315066
180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,1-0037,7,22,1-0037,35,4,0,8,10.105744361877441,0.28873555319649835
389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,1-0278,19,8,1-0278,79,9,0,18,22.737924814224243,0.2878218330914461
123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,MLG55,9,23,MLG55,92,18,0,11,26.395398497581482,0.2869065054084944
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,MLG14,2,21,MLG14,232,39,0,36,66.47584962844849,0.2865338346053814
206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,1-9752,8,2,1-9752,22,4,0,3,6.2896541357040405,0.2858933698047291
540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,1-5413,2,21,1-5413,39,5,0,8,11.105744361877441,0.2847626759455754
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,1-7481,3,4,1-7481,33,1,0,11,9.395398497581482,0.284709045381257
336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,1-1827,19,8,1-1827,24,3,0,5,6.816090226173401,0.2840037594238917
359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,1-4417,10,18,1-4417,151,10,0,43,42.81837594509125,0.2835654036098758
339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,1-3523,15,14,1-3523,543,102,0,68,153.89882707595825,0.2834232542835327
451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,1-4098,10,18,1-4098,16,3,0,2,4.52643609046936,0.282902255654335
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,1-7807,19,8,1-7807,239,17,0,66,67.37239098548889,0.281892849311669
191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,1-8328,19,8,1-8328,114,15,0,22,31.790796995162964,0.27886664030844704
190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,1-2382,12,11,1-2382,139,23,0,20,38.2643609046936,0.275283171976213
434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,MLG59,11,17,MLG59,71,11,0,11,19.395398497581482,0.2731746267264997
443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,1-3447,3,4,1-3447,110,1,0,38,30.002285718917847,0.2727480519901622
245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,1-6647,13,10,1-6647,62,10,0,9,16.86896240711212,0.2720800388243891
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,1-3596,11,17,1-3596,223,24,0,48,60.63446617126465,0.2719034357455814
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,1-8084,5,13,1-8084,82,10,0,16,22.211488723754883,0.27087181370432784
401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,1-7204,2,21,1-7204,26,7,0,0,7.0,0.2692307692307692
471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,1-9794,16,20,1-9794,46,7,0,7,12.342526316642761,0.26831578949223395
334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,1-20641,21,12,1-20641,16,2,0,3,4.2896541357040405,0.26810338348150253
86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,1-9345,18,15,1-9345,47,8,0,6,12.579308271408081,0.26764485683846984
350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,1-2282,9,23,1-2282,219,44,0,19,58.50114285945892,0.267128506207575
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,1-10468,4,6,1-10468,549,0,0,192,146.5378646850586,0.26691778631158214
478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,1-9394,16,20,1-9394,117,19,0,16,31.211488723754883,0.26676486088679385
295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,1-3639,12,11,1-3639,17,3,0,2,4.52643609046936,0.26626094649819765
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,1-8095,3,4,1-8095,46,0,0,16,12.211488723754883,0.2654671461685844
144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,1-7744,8,2,1-7744,37,6,0,5,9.8160902261734,0.26529973584252436
270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,1-1390,12,11,1-1390,98,13,0,17,25.974706768989563,0.2650480282549955
285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,1-18615,14,1,1-18615,22,2,0,5,5.816090226173401,0.2643677375533364
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1-8418,5,13,1-8418,46,3,0,12,12.158616542816162,0.26431775093078613
283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,1-3535,16,20,1-3535,315,42,0,54,83.21377444267273,0.2641707125164214
352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,MLG63,15,14,MLG63,380,68,0,42,100.05515789985657,0.2633030471048857
393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,1-7819,17,9,1-7819,59,14,0,2,15.52643609046936,0.2631599337367688
343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,1-4319,4,6,1-4319,163,0,0,56,42.74021053314209,0.26220988057142386
354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,1-9417,4,6,1-9417,76,0,0,26,19.843669176101685,0.26110091021186427
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,1-9500,20,19,1-9500,33,4,0,6,8.579308271408081,0.2599790385275176
329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,1-1317,4,6,1-1317,414,0,0,140,106.85052633285522,0.2580930587750126
290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,1-8341,3,4,1-8341,197,3,0,62,50.31951880455017,0.2554290294647217
437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,1-6980,12,11,1-6980,128,25,0,10,32.6321804523468,0.2549389097839594
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,1-8124,4,6,1-8124,18,0,0,6,4.579308271408081,0.25440601507822674
402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,1-5744,16,20,1-5744,18,0,0,6,4.579308271408081,0.25440601507822674
490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,1-3551,4,6,1-3551,6,0,0,2,1.5264360904693604,0.25440601507822674
250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,1-9333,16,20,1-9333,102,6,0,26,25.843669176101685,0.2533693056480557
155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,1-9447,6,3,1-9447,7,1,0,1,1.7632180452346802,0.25188829217638287
214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,1-0053,18,15,1-0053,142,22,0,18,35.73792481422424,0.25167552686073413
505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,1-4747,17,9,1-4747,25,4,0,3,6.2896541357040405,0.25158616542816165
310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,1-4855,9,23,1-4855,22,4,0,2,5.52643609046936,0.25120164047588
81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,1-7770,3,4,1-7770,11,2,0,1,2.76321804523468,0.25120164047588
519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,1-4926,5,13,1-4926,4,1,0,0,1.0,0.25
163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,1-9137,18,15,1-9137,111,4,0,31,27.659759402275085,0.2491870216421179
268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,MLG44,7,22,MLG44,59,7,0,10,14.632180452346802,0.24800305851435256
263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,1-6927,4,6,1-6927,179,0,0,58,44.26664662361145,0.24729970180788519
349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,1-3052,3,4,1-3052,166,3,0,49,40.39768421649933,0.24335954347288752
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,1-7863,17,9,1-7863,351,48,0,48,84.63446617126465,0.24112383524576822
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,1-11350,7,22,1-11350,100,11,0,17,23.974706768989563,0.23974706768989562
103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,1-8820,4,6,1-8820,83,0,0,26,19.843669176101685,0.2390803515192974
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1-7964,5,13,1-7964,202,10,0,50,48.16090226173401,0.23842030822640597
148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,1-0001,13,10,1-0001,17,1,0,4,4.052872180938721,0.2384042459375718
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1-7140,10,18,1-7140,397,29,0,86,94.6367518901825,0.23837972768307933
357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,1-4760,2,21,1-4760,40,8,0,2,9.52643609046936,0.238160902261734
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,1-1350,8,2,1-1350,195,24,0,29,46.133323311805725,0.23658114518874732
486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,1-8678,2,21,1-8678,17,4,0,0,4.0,0.23529411764705882
221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,1-8023,1,24,1-8023,16,3,0,1,3.76321804523468,0.2352011278271675
543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,1-5803,11,17,1-5803,15,2,0,2,3.5264360904693604,0.23509573936462402
333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,1-11329,20,19,1-11329,14,1,0,3,3.2896541357040405,0.23497529540743148
428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,1-2701,19,8,1-2701,61,5,0,12,14.158616542816162,0.23210846791501905
291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,MLG02,10,18,MLG02,320,54,0,26,73.84366917610168,0.23076146617531776
534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,1-9457,2,21,1-9457,11,1,0,2,2.5264360904693604,0.2296760082244873
397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,1-9808,10,18,1-9808,74,4,0,17,16.974706768989563,0.22938792931066976
220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,MLG73,4,6,MLG73,10,0,0,3,2.2896541357040405,0.22896541357040406
491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,MLG09,11,17,MLG09,125,20,0,11,28.395398497581482,0.22716318798065185
539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,1-9436,2,21,1-9436,21,4,0,1,4.76321804523468,0.22681990691593715
380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,1-7004,19,8,1-7004,381,31,0,70,84.42526316642761,0.22158861723471815
314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1-3139,3,4,1-3139,93,0,0,27,20.606887221336365,0.2215794324874878
253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,1-4649,3,4,1-4649,244,5,0,64,53.84595489501953,0.22068014301237512
80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1-9115,16,20,1-9115,16,2,0,2,3.5264360904693604,0.22040225565433502
185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,1-8906,1,24,1-8906,15,1,0,3,3.2896541357040405,0.2193102757136027
237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,1-9667,1,24,1-9667,14,0,0,4,3.0528721809387207,0.21806229863848006
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,MLG57,14,1,MLG57,629,39,0,128,136.69190979003906,0.21731623178066622
373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,1-6918,20,19,1-6918,43,4,0,7,9.342526316642761,0.21726805387541306
305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,1-7866,15,14,1-7866,318,56,0,17,68.97470676898956,0.21690159361317474
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-9277,3,4,1-9277,48,2,0,11,10.395398497581482,0.21657080203294754
356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,1-9761,6,3,1-9761,35,3,0,6,7.579308271408081,0.21655166489737374
161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,MLG41,9,23,MLG41,66,12,0,3,14.28965413570404,0.21650991114703091
197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,1-8646,9,23,1-8646,20,2,0,3,4.2896541357040405,0.21448270678520204
450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,1-2297,4,6,1-2297,25,0,0,7,5.342526316642761,0.21370105266571046
149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,MLG58,1,24,MLG58,71,6,0,12,15.158616542816162,0.21350164144811495
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1-9607,2,21,1-9607,19,1,0,4,4.052872180938721,0.21330906215466952
83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,1-18423,14,1,1-18423,47,10,0,0,10.0,0.2127659574468085
464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,1-10060,4,6,1-10060,36,0,0,10,7.632180452346802,0.21200501256518894
374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,1-6919,19,8,1-6919,43,3,0,8,9.105744361877441,0.21176149678784748
509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,1-18935,3,4,1-18935,30,1,0,7,6.342526316642761,0.21141754388809203
88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,1-5626,17,9,1-5626,125,18,0,11,26.395398497581482,0.21116318798065187
231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,1-8450,3,4,1-8450,52,4,0,9,10.868962407112122,0.20901850782907927
432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,1-6914,13,10,1-6914,73,6,0,12,15.158616542816162,0.20765228140844058
172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,1-8573,4,6,1-8573,184,0,0,50,38.16090226173401,0.20739620794420657
487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,1-6900,17,9,1-6900,67,7,0,9,13.868962407112122,0.20699943891212122
560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,1-0027,5,13,1-0027,29,6,0,0,6.0,0.20689655172413793
467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,1-13247,15,14,1-13247,29,6,0,0,6.0,0.20689655172413793
