timestamp,raw_hypervolume,normalized_hypervolume,num_pareto_points
2025-04-15 18:55:45.322670,8.7503328e+30,0.0011107800000000004,38
2025-04-15 18:57:57.855438,1.0726214400000001e+31,0.0008167500000000002,38
2025-04-15 18:59:23.627936,8.1857952e+30,0.0008167500000000002,38
2025-04-15 19:01:12.860570,6.2099136e+30,0.0008167500000000002,38
2025-04-15 19:06:01.818249,6.2099136e+30,0.0009147600000000001,38
2025-04-15 19:06:23.586376,6.7744512e+30,0.0009801000000000002,38
2025-04-15 19:08:11.719007,6.7744512e+30,0.0005553900000000002,38
2025-04-15 19:09:01.259296,6.7744512e+30,0.0009147600000000001,38
2025-04-15 19:14:17.129138,5.363107200000001e+30,0.0006207300000000002,38
2025-04-15 19:14:50.837335,7.903526399999999e+30,0.0008820900000000002,38
2025-04-15 19:17:01.954100,7.05672e+30,0.0008494200000000001,39
2025-04-15 19:19:40.359024,8.1857952e+30,0.0012087900000000002,39
2025-04-15 19:20:41.427380,6.4921824e+30,0.0007187400000000002,39
2025-04-15 19:23:39.728420,9.0326016e+30,0.0009147600000000001,40
2025-04-15 19:23:57.912526,4.7985696000000005e+30,0.0009801000000000002,40
2025-04-15 19:27:39.669819,6.7744512e+30,0.0007514100000000002,41
2025-04-15 19:29:21.034411,9.879408e+30,0.0006534000000000002,41
2025-04-15 19:29:32.354477,4.5163008e+30,0.0009801000000000002,41
2025-04-15 19:30:14.370722,6.2099136e+30,0.0007514100000000002,41
2025-04-15 19:30:42.530886,8.1857952e+30,0.0010454400000000003,41
2025-04-15 19:35:56.400716,6.4921824e+30,0.0007840800000000003,41
2025-04-15 19:38:39.029664,8.7503328e+30,0.0009474300000000002,41
2025-04-15 19:38:45.665703,7.903526399999999e+30,0.0005880600000000002,41
2025-04-15 19:39:14.145869,7.903526399999999e+30,0.0007187400000000002,41
2025-04-15 19:46:14.716297,7.6212576e+30,0.0008494200000000001,41
2025-04-15 19:46:34.208410,7.05672e+30,0.0010454400000000003,41
2025-04-15 19:48:32.405091,7.05672e+30,0.0010454400000000003,41
2025-04-15 19:48:33.357096,7.6212576e+30,0.0008820900000000002,41
2025-04-15 19:48:55.057221,8.468064e+30,0.0010454400000000003,41
2025-04-15 19:49:18.425356,8.1857952e+30,0.0011107800000000004,41
2025-04-15 19:51:10.350001,7.6212576e+30,0.0007514100000000002,41
2025-04-15 19:52:43.806540,8.468064e+30,0.0007514100000000002,41
2025-04-15 19:53:07.738678,6.4921824e+30,0.0007187400000000002,41
2025-04-15 19:53:25.866782,7.6212576e+30,0.0010781100000000002,42
2025-04-15 19:56:28.991838,8.1857952e+30,0.0006534000000000002,42
2025-04-15 19:57:10.604079,8.468064e+30,0.0009801000000000002,42
2025-04-15 19:57:12.564090,6.2099136e+30,0.0006860700000000002,42
2025-04-15 19:57:13.876097,8.468064e+30,0.0007840800000000003,43
2025-04-15 19:57:14.528101,5.363107200000001e+30,0.0009147600000000001,43
2025-04-15 19:57:16.600113,7.3389888e+30,0.0009801000000000002,43
2025-04-15 19:57:48.948300,8.468064e+30,0.0010127700000000003,43
2025-04-15 19:59:23.812850,7.3389888e+30,0.0010127700000000003,43
2025-04-15 19:59:29.144881,7.05672e+30,0.0008167500000000002,43
2025-04-15 19:59:34.752913,7.6212576e+30,0.0008494200000000001,43
2025-04-15 20:00:30.313236,7.6212576e+30,0.0009147600000000001,43
2025-04-15 20:01:17.181509,5.9276448e+30,0.0006534000000000002,43
2025-04-15 20:01:27.301568,5.645376e+30,0.0009147600000000001,43
2025-04-15 20:04:20.502576,7.05672e+30,0.0007514100000000002,43
2025-04-15 20:06:41.927399,6.7744512e+30,0.0009474300000000002,43
2025-04-15 20:08:32.364042,8.7503328e+30,0.0008167500000000002,43
2025-04-15 20:08:32.368042,6.4921824e+30,0.0007840800000000003,44
2025-04-15 20:08:59.152197,8.7503328e+30,0.0010127700000000003,44
2025-04-15 20:09:24.880347,6.2099136e+30,0.0007514100000000002,44
2025-04-15 20:11:24.489043,7.05672e+30,0.0009474300000000002,44
2025-04-15 20:17:22.355123,6.4921824e+30,0.0006534000000000002,44
2025-04-15 20:17:23.351128,8.468064e+30,0.0008820900000000002,44
2025-04-15 20:17:23.927132,8.1857952e+30,0.0008820900000000002,44
2025-04-15 20:19:10.035747,5.645376e+30,0.0009474300000000002,44
2025-04-15 20:19:15.911781,8.1857952e+30,0.0009801000000000002,44
2025-04-15 20:19:16.327784,8.1857952e+30,0.0009474300000000002,44
2025-04-15 20:19:16.335784,6.2099136e+30,0.0008167500000000002,44
2025-04-15 20:19:30.471866,6.2099136e+30,0.0007187400000000002,44
2025-04-15 20:20:43.376288,7.05672e+30,0.0007187400000000002,44
2025-04-15 20:20:59.724383,8.468064e+30,0.0009474300000000002,44
2025-04-15 20:21:19.208496,5.0808384e+30,0.0011107800000000004,44
2025-04-15 20:21:54.020698,5.645376e+30,0.0006860700000000002,44
2025-04-15 20:26:47.214398,7.3389888e+30,0.0010781100000000002,44
2025-04-15 20:27:11.634540,8.1857952e+30,0.0008167500000000002,44
2025-04-15 20:27:43.806726,5.9276448e+30,0.0009147600000000001,44
2025-04-15 20:28:04.110844,7.903526399999999e+30,0.0006860700000000002,44
2025-04-15 20:29:58.923510,7.6212576e+30,0.0009474300000000002,44
2025-04-15 20:30:14.235599,8.7503328e+30,0.0009147600000000001,44
2025-04-15 20:32:15.272301,5.645376e+30,0.0008167500000000002,44
2025-04-15 20:33:29.124729,8.7503328e+30,0.0008820900000000002,44
2025-04-15 20:33:50.900855,7.05672e+30,0.0008820900000000002,44
2025-04-15 20:33:55.468882,8.1857952e+30,0.0008494200000000001,44
2025-04-15 20:37:51.590251,8.468064e+30,0.0008820900000000002,44
2025-04-15 20:38:44.858560,8.468064e+30,0.0008167500000000002,45
2025-04-15 20:38:45.294563,6.7744512e+30,0.0008820900000000002,45
2025-04-15 20:38:45.626565,6.2099136e+30,0.0007514100000000002,45
2025-04-15 20:40:56.419323,5.645376e+30,0.0007514100000000002,45
2025-04-15 20:40:58.443335,1.0726214400000001e+31,0.0007840800000000003,45
2025-04-15 20:41:22.547475,9.3148704e+30,0.0006860700000000002,45
2025-04-15 20:42:45.583956,6.7744512e+30,0.0011761200000000003,45
2025-04-15 20:49:24.070267,7.903526399999999e+30,0.0009147600000000001,45
2025-04-15 20:49:25.786278,8.1857952e+30,0.0008494200000000001,45
